,ZZ.S.PIZZA...GRILL,X1.RICHMOND.TERRACE.STATEN.ISLAND.NY.10301,X.74.0751202,X40.642211
8283,PANADERIA LA AUTENTICA,"1878 86TH ST,BROOKLYN NY,11214",-74.0008959,40.6059224
8284,PANADERIA GUATEMALTECA LA BENDICION,"1962 BATH AVENUE,BROOKLYN NY,11214",-74.002089,40.601526
8285,PANADERIA DEL CIELO BAKERY,"1119 LONGWOOD AVE,BRONX NY,10474",-73.8934061,40.8149105
8286,PANADERIA COATZINGO,"7611 ROOSEVELT AVENUE,QUEENS NY,11372",-73.8799077,40.7480782
8287,PANADA RESTAURANT,"261 1ST AVE,MANHATTAN NY,10003",-73.982246,40.732299
8288,PAN UGO BAKERY,"8442 JAMAICA AVENUE,QUEENS NY,11421",-73.8514711,40.6939308
8289,PAN FINO,"8501 NORTHERN BOULEVARD,QUEENS NY,11372",-73.8824881,40.7561577
8290,PAN EN MAS,"8303 37 AVENUE,QUEENS NY,11372",-73.8831654,40.7498936
8291,PAMPLE MOUSSE CAFE,"12518 QUEENS BLVD,QUEENS NY,11415",-73.826382,40.712265
8292,PAMPAS ARGENTINAS,"10507 METROPOLITAN AVENUE,QUEENS NY,11375",-73.848049,40.710215
8293,PAMPANO,"209 EAST   49 STREET,MANHATTAN NY,10017",-73.9704345,40.7550546
8294,PAM'S BAKERY,"4620 CHURCH AVENUE,BROOKLYN NY,11203",-73.9334678,40.6514163
8295,PAM REAL THAI 49,"404 W 49TH ST,MANHATTAN NY,10019",-73.9898793,40.7629286
8296,Palombo Pastry Shop,"2400 ARTHUR AVE,BRONX NY,10458",-73.8874917,40.8556245
8297,PALOMBO BAKERY,"789 ALLERTON AVE,BRONX NY,10467",-73.8638646,40.8656767
8298,PALOMBO BAKERY,"103 E 161ST ST,BRONX NY,10451",-73.924114,40.8276456
8299,PALOMBO BAKERY,"3700 RIVERDALE AVE,BRONX NY,10463",-73.9067986,40.8868061
8300,PALO SANTO,"652 UNION STREET,BROOKLYN NY,11215",-73.9819527,40.6767927
8301,PALMYRA,"2663 CONEY ISLAND AVE,BROOKLYN NY,11223",-73.9604206,40.5918568
8302,PALMA,"28 CORNELIA STREET,MANHATTAN NY,10014",-74.0023327,40.7311708
8303,PALM TOO,"840 2 AVENUE,MANHATTAN NY,10017",-73.9706949,40.7514652
8304,PALM RESTAURANT,"200 CHAMBERS STREET,MANHATTAN NY,10007",-74.0122865,40.7166708
8305,PALM RESTAURANT,"250 WEST   50 STREET,MANHATTAN NY,10019",-73.9858466,40.7618477
8306,PALM GROVE TAKE OUT RESTAURANT,"4122 AVENUE D,BROOKLYN NY,11203",-73.937241,40.641406
8307,PALM COURT,"768 FIFTH AVE,MANHATTAN NY,10019",-73.9743547,40.7646095
8308,PALM BEACH LOUNGE,"11000 ROCKAWAY BOULEVARD,QUEENS NY,11420",-73.8032797,40.6745381
8309,PALM ASIAN,"3479 RICHMOND RD,STATEN ISLAND NY,10306",-74.136826,40.573167
8310,PALLADIUM,"3614 31 STREET,QUEENS NY,11106",-73.9304298,40.7562749
8311,PALISADES,"906 BROADWAY,BROOKLYN NY,11206",-73.936896,40.6976685
8312,PALERMO PIZZERIA RESTAURANT,"24849 JERICHO TURNPIKE,QUEENS NY,11426",-73.7165044,40.7266856
8313,PALERMO PIZZA,"61 MURRAY STREET,MANHATTAN NY,10007",-74.0098493,40.7144571
8314,PALERMO PASTRY SHOP,"5517 AVENUE N,BROOKLYN NY,11234",-73.9214301,40.6194669
8315,PALERMO ITALIAN RESTAURANT,"23-92 21 STREET,QUEENS NY,11105",-73.9212917,40.7771742
8316,PALENQUE HOMEMADE COLUMBIAN FOOD,"52 GANSEVOORT ST,MANHATTAN NY,10014",-74.0070333,40.7392072
8317,PALAZZO GRILL & BAR,"15417 ROOSEVELT AVENUE,QUEENS NY,11354",-73.810315,40.764113
8318,PALADARES BAKERY & RESTAURANT,"4107 NATIONAL STREET,QUEENS NY,11368",-73.862876,40.7493819
8319,PALADAR RESTAURANT,"2053B PITKIN AVENUE,BROOKLYN NY,11207",-73.8967448,40.6719137
8320,PALACIO CHINO RESTAURANT,"5621 5TH AVE,BROOKLYN NY,11220",-74.0140411,40.6412377
8321,PALACE RESTAURANT,"122 E 57TH ST,MANHATTAN NY,10022",-73.9697851,40.7609597
8322,PALACE RESTAURANT,"13655 ROOSEVELT AVE,QUEENS NY,11354",-73.8282164,40.7602709
8323,PALACE ON FULTON,"1882 FULTON ST,BROOKLYN NY,11233",-73.9240651,40.67878
8324,PALACE OF JAPAN,"3505 JOHNSON AVE,BRONX NY,10463",-73.9101331,40.8859635
8325,PALACE FRIED CHICKEN & PIZZA,"4812 BROADWAY,QUEENS NY,11103",-73.912332,40.7556481
8326,PALACE FRIED CHICKEN,"2102 36TH AVE,QUEENS NY,11106",-73.936058,40.7595199
8327,PALACE FRIED CHICKEN,"523 BRIGHTON BEACH AVE,BROOKLYN NY,11235",-73.9617489,40.577854
8328,PALACE FRIED CHICKEN,"10402 JAMAICA AVE,QUEENS NY,11418",-73.8432166,40.6949607
8329,PALACE CHICKEN & GRILL,"4445 21ST ST,QUEENS NY,11101",-73.9470565,40.7482261
8330,PALACE CAFE,"206 NASSAU AVENUE,BROOKLYN NY,11222",-73.9446159,40.7254363
8331,PALACE CAFE,"2603 NOSTRAND AVENUE,BROOKLYN NY,11210",-73.9454889,40.6211047
8332,PALACE  CHICKEN & GRILL,"9621 ROCKAWAY BLVD,QUEENS NY,11417",-73.8421451,40.6805094
8333,PALA,"198 ALLEN STREET,MANHATTAN NY,10002",-73.9885799,40.7223506
8334,PAL'S HERO SHOP,"3081 CROPSEY AVENUE,BROOKLYN NY,11224",-73.9852498,40.5802933
8335,PAL KARAJO,"6217 NORTHERN BOULEVARD,QUEENS NY,11377",-73.8972799,40.7543661
8336,PAKIZA RESTAURANT,"1032 CONEY ISLAND AVENUE,BROOKLYN NY,11230",-73.9670657,40.6323824
8337,PAKISTAN TEA HOUSE,"176 CHURCH ST,MANHATTAN NY,10013",-74.0076428,40.7157261
8338,Pak Shahi Biryani & grill,"71 W 109TH ST,MANHATTAN NY,10025",-73.9611055,40.8012077
8339,PAK LAHORI CHILLI,"1026 CONEY ISLAND AVE,BROOKLYN NY,11230",-73.967181,40.632453
8340,PAISANOS BURGERSCALEXICO,"620 ATLANTIC AVENUE,BROOKLYN NY,11217",-73.9752822,40.6826571
8341,PAISANO'S BUTCHER BURGER/FRESO,"620 ATLANTIC AVENUE,BROOKLYN NY,11217",-73.9752822,40.6826571
8342,PAISANO'S BURGER,"620 ATLANTIC AVENUE,BROOKLYN NY,11217",-73.9752822,40.6826571
8343,PAIR WINE AND CHEESE,"140 ATLANTIC AVE,BROOKLYN NY,11201",-73.9952234,40.6902474
8344,PAIN D'EPICES,"104 WEST   70 STREET,MANHATTAN NY,10023",-73.9801351,40.7761017
8345,PAIN D'AVIGNONAT THE PLAZA,"1 WEST   58 STREET,MANHATTAN NY,10019",-73.9742747,40.7642202
8346,PAHAL ZAN RESTAURANT,"10612 CONTINENTAL AVE,QUEENS NY,11375",-73.8449048,40.720022
8347,PAGE PLAZA DINER,"75 PAGE AVENUE,STATEN ISLAND NY,10309",-74.234534,40.5224817
8348,PAGANI,"289 BLEECKER ST,MANHATTAN NY,10014",-74.0032952,40.732159
8349,PAESANO'S PIZZA,"12 BRADLEY AVENUE,STATEN ISLAND NY,10314",-74.1326405,40.6119973
8350,PAESANO'S,"136 MULBERRY STREET,MANHATTAN NY,10013",-73.9974325,40.7185309
8351,PAESANO,"8308 13TH AVE,BROOKLYN NY,11228",-74.0125769,40.6156842
8352,PAERDEGAT ATHLETIC CLUB,"1500 PAERDEGAT AVENUE NORTH,BROOKLYN NY,11236",-73.902764,40.6268414
8353,PADTHAI NOODLE LOUNGE,"114 8 AVENUE,MANHATTAN NY,10011",-74.0014541,40.7408231
8354,PADOCA BAKERY,"359 E 68TH ST,MANHATTAN NY,10065",-73.9581354,40.7654836
8355,PADO SUSHI,"17153 46 AVENUE,QUEENS NY,11358",-73.7943632,40.7537379
8356,PADISHAH RESTAURANT,"1920 AVE U,BROOKLYN NY,11229",-73.9518499,40.5991033
8357,PADDY'S REILLY'S BAR,"519 2 AVENUE,MANHATTAN NY,10016",-73.9784817,40.741641
8358,PADDY'S ON THE BAY,"50 PENNYFIELD AVENUE,BRONX NY,10465",-73.8034964,40.8101355
8359,PADDY'S OF PARK SLOPE,"273 13TH ST,BROOKLYN NY,11215",-73.9878435,40.666685
8360,PADDY'S,"3155 BROADWAY,MANHATTAN NY,10027",-73.9594833,40.8146976
8361,PADDY QUINNS,"4207 162 STREET,QUEENS NY,11358",-73.803849,40.7599266
8362,PADDY MAGUIRE'S ALE HOUSE,"237 THIRD AVENUE,MANHATTAN NY,10003",-73.9844585,40.736627
8363,PADDY G'S,"8634 BROADWAY,QUEENS NY,11373",-73.877407,40.737592
8364,PADDY DUGGANS PUB,"4714 GREENPOINT AVENUE,QUEENS NY,11104",-73.917332,40.742435
8365,PAD THAI,"409 8TH AVE,MANHATTAN NY,10001",-73.9953962,40.7500761
8366,PACOS TACOS,"1504 86 STREET,BROOKLYN NY,11228",-74.009535,40.6111114
8367,PACO'S TACOS OF BROOKLYN,"2368 FLATBUSH AVENUE,BROOKLYN NY,11234",-73.9257922,40.61229
8368,PACO'S,"1642 HYLAN BOULEVARD,STATEN ISLAND NY,10305",-74.090052,40.5884591
8369,PACKSUN HALAL CHICKEN,"2160 WESTCHESTER AVE,BRONX NY,10462",-73.8523307,40.8339714
8370,PACKARD  CAFE,"4134 CRESCENT STREET,QUEENS NY,11101",-73.9400398,40.7514885
8371,PACINI'S PIZZERIA,"1650 RICHMOND AVENUE,STATEN ISLAND NY,10314",-74.1635979,40.6083464
8372,PACIFICANA REST,"813 55 STREET,BROOKLYN NY,11220",-74.0062128,40.6382744
8373,PACIFIC STANDARD,"82 4 AVENUE,BROOKLYN NY,11217",-73.9801801,40.6821078
8374,PACIFIC MOON,"5902 BROADWAY,QUEENS NY,11377",-73.9027363,40.7511789
8375,PACIFIC KITCHEN,"4255 AMBOY ROAD,STATEN ISLAND NY,10308",-74.1579724,40.5476339
8376,PACHANGA PATTERSON,"3317 31 AVENUE,QUEENS NY,11106",-73.9211359,40.7635015
8377,PACHA,"618 WEST   46 STREET,MANHATTAN NY,10036",-73.9975487,40.7636971
8378,PACE UNIVERSITY - CAFE 101,"1 PACE PLAZA,MANHATTAN NY,10038",-74.0050427,40.7113533
8379,PABLO'S RESTAURANT,"43 NEWKIRK PLAZA,BROOKLYN NY,11226",-73.9625703,40.6343793
8380,PABLO'S PIZZA,"889 HUNTS POINT AVENUE,BRONX NY,10474",-73.8895737,40.8188885
8381,PABLITO'S TAQUERIA RESTAURANT,"723 5TH AVE,BROOKLYN NY,11215",-73.994201,40.660136
8382,PA' CHANGO,"3834 31ST ST,QUEENS NY,11101",-73.9329971,40.7530506
8383,PA-NASH EUROSOUL RESTAURANT & LOUNGE,"14414 243RD ST,QUEENS NY,11422",-73.7395953,40.6600235
8384,PA DONDE TONO BAR,"9612 31 AVENUE,QUEENS NY,11369",-73.872306,40.760412
8385,P&S BAKERY RESTAURANT,"917 UTICA AVENUE,BROOKLYN NY,11203",-73.929917,40.650678
8386,P.S. GOURMET (CAFE ON 8),"754 5 AVENUE,MANHATTAN NY,10019",-73.9742096,40.7635065
8387,P.S BURGERS,"35 CARMINE STREET,MANHATTAN NY,10014",-74.0033672,40.7302591
8388,P.J.' S,"18925 UNION TURNPIKE,QUEENS NY,11366",-73.7796156,40.7298006
8389,P.J. CLARKE'S ON THE HUDSON,"4 WORLD FINANCIAL CENTER,MANHATTAN NY,10281",-74.015607,40.7106367
8390,P.J. CLARKE'S,"915 3 AVENUE,MANHATTAN NY,10022",-73.9680336,40.7589148
8391,P.J. CLARKE'S,"44 WEST   63 STREET,MANHATTAN NY,10023",-73.9827085,40.7715082
8392,P.J. CHARLTON,"549 GREENWICH STREET,MANHATTAN NY,10013",-74.0086152,40.7273321
8393,P.J. BRADY'S TAVERN,"3201 PHILIP AVE,BRONX NY,10465",-73.818094,40.830816
8394,P.D. O'HURLEY'S,"557 12 AVENUE,MANHATTAN NY,10036",-74.0006296,40.7630954
8395,P. J. LEAHY'S BAR & GRILL,"5002 VERNON BOULEVARD,QUEENS NY,11101",-73.9543666,40.7426623
8396,P & Y COFFEE SHOP,"4340 57TH AVE,QUEENS NY,11378",-73.9260743,40.7267625
8397,P & S DELI GROCERY,"730 COLUMBUS AVENUE,MANHATTAN NY,10025",-73.9680729,40.7926303
8398,P & K'S GRILL,"170 WEST  231 STREET,BRONX NY,10463",-73.9035576,40.8782794
8399,OZU RESTAURANT,"566 AMSTERDAM AVENUE,MANHATTAN NY,10024",-73.9746213,40.7887423
8400,OZU JAPANESE CUISINE & LOUNGE,"78 CLARK ST,BROOKLYN NY,11201",-73.9932759,40.697423
8401,OZONE PIZZERIA,"9615 LIBERTY AVENUE,QUEENS NY,11417",-73.8426307,40.6808917
8402,OZE TAVERN,"256 EAST  138 STREET,BRONX NY,10451",-73.927897,40.811183
8403,OZ DELI,"2 W 32ND ST,MANHATTAN NY,10001",-73.9861836,40.7472085
8404,OYSTER BAR,"0 GRAND CENTRAL TERMINAL,MANHATTAN NY,10017",-73.9772294,40.7527262
8405,OXIDO,"18 W 23RD ST,MANHATTAN NY,10010",-73.9904964,40.741664
8406,OXFORD CAFE,"375 5 AVENUE,MANHATTAN NY,10016",-73.9836556,40.7491507
8407,OXFORD CAFE,"140 EAST   52 STREET,MANHATTAN NY,10022",-73.971269,40.757499
8408,OXFORD CAFE,"109 EAST   59 STREET,MANHATTAN NY,10022",-73.9692965,40.7629516
8409,OXFORD BAKE SHOP,"10401 LIBERTY AVENUE,QUEENS NY,11417",-73.8369805,40.6822413
8410,OXCART TAVERN,"583 ARGYLE ROAD,BROOKLYN NY,11230",-73.9650054,40.6351121
8411,OVOSODO,"11060 QUEENS BLVD,QUEENS NY,11375",-73.8370728,40.7181325
8412,OVIDIO'S BAR,"6419 39 AVENUE,QUEENS NY,11377",-73.8989807,40.7464868
8413,OVI'S PLACE,"2925 AVENUE H,BROOKLYN NY,11210",-73.9480041,40.6317346
8414,OVEST PIZZOTECA,"513 WEST   27 STREET,MANHATTAN NY,10001",-74.003022,40.7507508
8415,OVERSPRAY,"12 BROAD STREET,STATEN ISLAND NY,10304",-74.0753665,40.6254224
8416,OVERLOOK,"225 EAST   44 STREET,MANHATTAN NY,10017",-73.9722686,40.7518562
8417,OVER THE EIGHT,"594 UNION AVENUE,BROOKLYN NY,11211",-73.9520543,40.718194
8418,OVENLY,"230 PARK AVE,MANHATTAN NY,10169",-73.9761194,40.7543951
8419,OVELIA RESTAURANT,"3401 30 AVENUE,QUEENS NY,11103",-73.9186823,40.765913
8420,OVAL CAFE,"5 STUYVESANT OVAL,MANHATTAN NY,10009",-73.9794268,40.7319823
8421,OUTPUT CLUB,"74 WYTHE AVENUE,BROOKLYN NY,11249",-73.9578302,40.7222918
8422,OUTPOST,"1014 FULTON STREET,BROOKLYN NY,11238",-73.9602658,40.6818112
8423,OUTBACK STEAKHOUSE,"1475 86 STREET,BROOKLYN NY,11228",-74.0093217,40.6120264
8424,OUTBACK STEAKHOUSE,"270 BAYCHESTER AVE,BRONX NY,10475",-73.8297355,40.8646629
8425,OUTBACK STEAKHOUSE,"2348 BELL BOULEVARD,QUEENS NY,11360",-73.775701,40.7808335
8426,OUTBACK STEAKHOUSE,"355 GATEWAY DR,BROOKLYN NY,11239",-73.871895,40.64973
8427,OUTBACK STEAKHOUSE,"280 MARSH AVENUE,STATEN ISLAND NY,10314",-74.1641704,40.5780896
8428,OUTBACK STEAKHOUSE,"8801 QUEENS BOULEVARD,QUEENS NY,11373",-73.8747611,40.7353074
8429,OUTBACK STEAKHOUSE,"60 WEST   23 STREET,MANHATTAN NY,10010",-73.9923849,40.7423606
8430,Out Latin Food Philly Cheese Steak,"710 9TH AVE,MANHATTAN NY,10019",-73.989299,40.762437
8431,OUR WICKED LADY,"153 MORGAN AVE,BROOKLYN NY,11237",-73.933333,40.70937
8432,OUR VILLAGE ROTI SHOP,"21161 JAMAICA AVENUE,QUEENS NY,11428",-73.7473724,40.7158247
8433,OUR PLACE CHINA CHALET,"242 EAST   79 STREET,MANHATTAN NY,10075",-73.9558144,40.7733804
8434,OUR NEIGHBOURHOOD SPANISH RESTAURANT,"444 MOTHER GASTON BLVD,BROOKLYN NY,11212",-73.9067329,40.6681539
8435,OUR EVERGREEN SHANGHAI,"913 2ND AVE,MANHATTAN NY,10017",-73.9694464,40.7539851
8436,OUR COFFEE SHOP,"3808 29TH ST,QUEENS NY,11101",-73.9337924,40.7543474
8437,"OUI, OUI, CREPES AND PIZZA","2167 7 AVENUE,MANHATTAN NY,10027",-73.9466171,40.8111381
8438,OUEST,"2315 BROADWAY,MANHATTAN NY,10024",-73.9781294,40.7870225
8439,OTTOMANELLI N.Y. GRILL,"1424 LEXINGTON AVENUE,MANHATTAN NY,10128",-73.952456,40.7841477
8440,OTTOMANELLI CAFE,"1626 YORK AVENUE,MANHATTAN NY,10028",-73.9470762,40.7755653
8441,OTTO'S TACOS,"131 7TH AVE S,MANHATTAN NY,10014",-74.0020669,40.7345072
8442,OTTO'S TACOS,"705 9TH AVE,MANHATTAN NY,10019",-73.9899947,40.762584
8443,OTTO'S TACOS,"141 SECOND AVE,MANHATTAN NY,10003",-73.9875292,40.7291249
8444,OTTO'S SHRUNKEN HEAD,"538 EAST   14 STREET,MANHATTAN NY,10009",-73.9787077,40.7294217
8445,OTTO ENOTECA PIZZERIA,"1 5 AVENUE,MANHATTAN NY,10003",-73.9961919,40.731903
8446,OTT THAI CUISINE,"970 MANHATTAN AVENUE,BROOKLYN NY,11222",-73.9543283,40.7322193
8447,OTHELLO DELI,"2619 24 AVENUE,QUEENS NY,11102",-73.9176905,40.774172
8448,OTHA'S,"297 BROADWAY,BROOKLYN NY,11211",-73.9579251,40.7086137
8449,OTB LOUNGE,"87-08 ASTORIA BOULEVARD,QUEENS NY,11369",-73.881897,40.7638509
8450,OTARIAN,"947 8 AVENUE,MANHATTAN NY,10019",-73.9837221,40.7660588
8451,OTAFUKU,"220 E 9TH STREET,MANHATTAN NY,10003",-73.9883763,40.7294441
8452,OT REST & BAR,"3931 QUEENS BLVD,QUEENS NY,11104",-73.9247291,40.7442369
8453,OSTERIA SERAFINA,"38 EAST   58 STREET,MANHATTAN NY,10022",-73.9716604,40.7626988
8454,OSTERIA LAGUNA,"209 EAST   42 STREET,MANHATTAN NY,10017",-73.973551,40.750644
8455,OSTERIA ITALIANA,"5759 61ST ST,QUEENS NY,11378",-73.9041701,40.7215377
8456,OSTERIA DEL PRINCIPE,"1 MADISON AVENUE,MANHATTAN NY,10010",-73.987448,40.7411107
8457,OSTERIA AL DODGE,"142 WEST   44 STREET,MANHATTAN NY,10036",-73.9849106,40.7566174
8458,OST CAFE,"441 EAST   12 STREET,MANHATTAN NY,10009",-73.9814504,40.7292422
8459,OST CAFE,"511 GRAND ST,MANHATTAN NY,10002",-73.9821206,40.7144059
8460,OSO,"1616 AMSTERDAM AVE,MANHATTAN NY,10031",-73.950419,40.822021
8461,OSLO COFFEE ROASTERS,"328 BEDFORD AVENUE,BROOKLYN NY,11249",-73.9624161,40.7131783
8462,OSLO COFFEE ROASTERS,"422 EAST   75 STREET,MANHATTAN NY,10021",-73.953699,40.7691558
8463,OSLO COFFEE ROASTERS,"133 ROEBLING STREET,BROOKLYN NY,11211",-73.9566676,40.7146534
8464,OSCAR'S PLACE,"466 HUDSON ST,MANHATTAN NY,10014",-74.0063875,40.7318541
8465,OSCAR'S KITCHEN,"2618 JEROME AVE,BRONX NY,10468",-73.8975295,40.8668519
8466,OSAKA SUSHI,"1328 SHEEPSHEAD BAY ROAD,BROOKLYN NY,11235",-73.9554774,40.5876163
8467,OSAKA JAPANESE RESTAURANT,"2805 AVENUE U,BROOKLYN NY,11229",-73.9436129,40.6004494
8468,OSAKA JAPANESE RESTAURANT,"1440 FOREST AVE,STATEN ISLAND NY,10302",-74.1363955,40.6243045
8469,OSAKA JAPANESE FUSION,"2524 BROADWAY,QUEENS NY,11106",-73.9277591,40.7628645
8470,OSAKA JAPANESE FUSION,"22423 UNION TURNPIKE,QUEENS NY,11364",-73.7458866,40.7362099
8471,OSAKA,"272 COURT ST,BROOKLYN NY,11231",-73.9949545,40.6848187
8472,ORTOBELLO RESTAURANT,"6401 BAY PARKWAY,BROOKLYN NY,11204",-73.9806334,40.6141546
8473,ORTIZ RESTAURANT,"2011 AMSTERDAM AVE,MANHATTAN NY,10032",-73.9405537,40.8343851
8474,ORSO,"322 WEST   46 STREET,MANHATTAN NY,10036",-73.9890099,40.7600118
8475,ORSAY,"1057 LEXINGTON AVENUE,MANHATTAN NY,10021",-73.9604411,40.7723865
8476,ORNELLA TRATTORIA ITALIANA,"2917 23 AVENUE,QUEENS NY,11105",-73.9131382,40.7748653
8477,ORION PALACE,"2555 SHELL ROAD,BROOKLYN NY,11223",-73.9735974,40.5896996
8478,ORION DINER & GRILL,"395 2 AVENUE,MANHATTAN NY,10010",-73.9813087,40.737837
8479,ORILLAS DE GUALACEO RESTAURANT,"42-18A JUNCTION BLVD,QUEENS NY,11368",-73.8683153,40.7457079
8480,ORIGINAL VEGETARIAN RESTAURANT,"752 NOSTRAND AVENUE,BROOKLYN NY,11216",-73.9504614,40.6729783
8481,ORIGINAL TONY'S PIZZA,"3467 BOSTON ROAD,BRONX NY,10469",-73.8479114,40.8768036
8482,ORIGINAL SANDWICHES,"58 GREENWICH AVENUE,MANHATTAN NY,10011",-74.000459,40.7359706
8483,ORIGINAL RAY'S PIZZA,"811 LEXINGTON AVENUE,MANHATTAN NY,10065",-73.9664196,40.7642758
8484,ORIGINAL PUGLIA RISTORANTE ITALIANO,"189 HESTER STREET,MANHATTAN NY,10013",-73.9976533,40.7182025
8485,ORIGINAL PIZZA,"2351 RALPH AVENUE,BROOKLYN NY,11234",-73.917091,40.620627
8486,ORIGINAL NAPOLI'S PIZZA,"594 CRESCENT STREET,BROOKLYN NY,11208",-73.8696835,40.673233
8487,ORIGINAL MIKE'S PIZZA,"3337 FULTON STREET,BROOKLYN NY,11208",-73.8726041,40.6837512
8488,ORIGINAL MAMAS EMPANADAS,"8417 NORTHERN BLVD,QUEENS NY,11372",-73.8829228,40.7560748
8489,ORIGINAL MAMA'S EMPANADAS,"7617 ROOSEVELT AVENUE,QUEENS NY,11372",-73.8799076,40.7480782
8490,ORIENTAL STAR RESTAURANT,"11217 FARMERS BOULEVARD,QUEENS NY,11412",-73.7630177,40.6992529
8491,ORIENTAL PLAZA,"1845 RICHMOND AVENUE,STATEN ISLAND NY,10314",-74.162504,40.6031004
8492,ORIENTAL PALACE KITCHEN,"1728 MADISON AVENUE,MANHATTAN NY,10029",-73.9460516,40.7986678
8493,ORIENTAL PALACE,"3018 MERMAID AVE,BROOKLYN NY,11224",-73.996924,40.574991
8494,ORIENTAL HOUSE,"565 E 184TH ST,BRONX NY,10458",-73.89,40.854679
8495,ORIENTAL GLAMOUR,"3624 UNION STREET,QUEENS NY,11354",-73.828243,40.763042
8496,ORIENTAL GARDEN RESTAURANT,"14 ELIZABETH STREET,MANHATTAN NY,10013",-73.9969389,40.7158069
8497,ORIENTAL EXPRESS,"62 WILLIAM STREET,MANHATTAN NY,10005",-74.0084747,40.7071041
8498,ORIENTAL CHINESE RESTAURANT,"3774 BROADWAY,MANHATTAN NY,10032",-73.944768,40.8337296
8499,ORIENTAL CHINESE KITCHEN,"390 NEPTUNE AVENUE,BROOKLYN NY,11235",-73.9670038,40.5803481
8500,ORIENTAL CAFE / SUNNY,"1580 1ST AVE,MANHATTAN NY,10028",-73.9509173,40.7743591
8501,ORIENT EXPRESS,"325 WEST   11 STREET,MANHATTAN NY,10014",-74.0075131,40.7358593
8502,ORGANIQUE,"110 EAST   23 STREET,MANHATTAN NY,10010",-73.9859769,40.7396909
8503,ORGANIC LOVE,"313 UTICA AVENUE,BROOKLYN NY,11213",-73.9309546,40.6673301
8504,"ORGANIC FOOD, NATURAL JUICES AND COFFEE SHOP","9706 ROOSEVELT AVE,QUEENS NY,11368",-73.8682196,40.7492807
8505,ORGANIC FOOD NATURAL JUICES ND COFFEE,"8630 ROOSEVELT AVE,QUEENS NY,11372",-73.8763064,40.7484626
8506,ORENS DAILY ROAST COFFEES & TEAS,"1144 Lexington Ave,MANHATTAN NY,10075",-73.958922,40.7752667
8507,OREN'S DAILY ROAST,"1440 BROADWAY,MANHATTAN NY,10018",-73.9863665,40.7544048
8508,OREN'S DAILY ROAST,"2303 BROADWAY,MANHATTAN NY,10024",-73.9782588,40.786672
8509,OREN'S DAILY ROAST,"29 WAVERLY PL,MANHATTAN NY,10003",-73.995053,40.7306091
8510,OREN'S DAILY ROAST,"135 WILLIAM STREET,MANHATTAN NY,10038",-74.0067062,40.7094264
8511,OREGANO RESTAURANT & CAFE,"9321 37TH AVE,QUEENS NY,11372",-73.8733586,40.7510736
8512,OREGANO PIZZA & FRIED CHICKEN,"8007 31 AVENUE,BRONX NY,11370",-73.8875376,40.7591001
8513,OREGANO,"102 BERRY STREET,BROOKLYN NY,11249",-73.9587164,40.7192265
8514,ORCHIDEA RESTAURANT & CATERING,"4815 12 AVENUE,BROOKLYN NY,11219",-73.9937528,40.6366357
8515,ORCHID DYNASTY RESTAURANT,"7706 NEW UTRECHT AVE,BROOKLYN NY,11214",-74.0007033,40.6140721
8516,ORCHARD CAFE,"257 COLUMBIA ST,BROOKLYN NY,11231",-74.0033282,40.6832897
8517,ORANGE LEAF,"608 2 AVENUE,MANHATTAN NY,10016",-73.9757487,40.7443146
8518,ORANGE LEAF,"65 PAGE AVENUE,STATEN ISLAND NY,10309",-74.2345258,40.5227603
8519,ORANGE LEAF,"1650 RICHMOND AVE,STATEN ISLAND NY,10314",-74.1635979,40.6083464
8520,ORANGE HUT,"5317 BROADWAY,QUEENS NY,11377",-73.9016516,40.7510283
8521,ORANGE GRILL RESTAURANT,"2545-47 CROPSEY AVENUE,BROOKLYN NY,11214",-73.9918299,40.59133
8522,ORA DI PASTA,"1 W 58TH ST,MANHATTAN NY,10019",-73.9742747,40.7642202
8523,OR-YEHUDA,"13844 86 AVENUE,QUEENS NY,11435",-73.8168775,40.7077696
8524,OPUS,"417 WEST  202 STREET,MANHATTAN NY,10034",-73.9200622,40.8610637
8525,OPIA RESTAURANT,"130 EAST   57 STREET,MANHATTAN NY,10022",-73.9695659,40.7608624
8526,OPERA CAFE LOUNGE,"2255 EMMONS AVENUE,BROOKLYN NY,11235",-73.9446224,40.5839607
8527,OPEN MARKET,"15 WILLIAM ST,MANHATTAN NY,10005",-74.0102724,40.7053263
8528,OPEN KITCHEN,"33 E 33RD ST,MANHATTAN NY,10016",-73.9826069,40.7469969
8529,OPEN KITCHEN,"123 WILLIAM ST,MANHATTAN NY,10038",-74.0071476,40.7093249
8530,OPEN KARAOKE,"4020 149 PLACE,QUEENS NY,11354",-73.81533,40.762775
8531,OPEN HOUSE,"244 EAST HOUSTON STREET,MANHATTAN NY,10002",-73.985606,40.7223511
8532,OPEN DOOR GASTROPUB,"110 JOHN STREET,MANHATTAN NY,10038",-74.0061836,40.7076828
8533,OPEN DOOR,"10-09 50 AVENUE,QUEENS NY,11101",-73.9532712,40.742595
8534,OPAI THAI,"722 AMSTERDAM AVENUE,MANHATTAN NY,10025",-73.9710065,40.7936554
8535,OPA! Greek Restaurant,"2844 31ST ST,QUEENS NY,11102",-73.921256,40.767539
8536,OOVAH,"496 9 AVENUE,MANHATTAN NY,10018",-73.9944134,40.755582
